3)入组前3个月内血肌酐水平波动超过50%者；	Laboratory Examinations
2.出凝血检查异常有临床意义；	Laboratory Examinations
5、服用影响甲状旁腺激素水平的药物	Pharmaceutical Substance or Drug
4、同意参加本研究者。	Consent
2）智力水平低于正常范围者；	Disease
2) 年满18周岁的患者	Age
4、签署知情同意书，志愿受试。	Consent
(4)中性粒细胞计数&lt;1.5×109/L，血小板&lt;80×109/L，或血红蛋白&lt;80 g/L；	Laboratory Examinations
1）自愿参加本项临床研究，并签署知情同意书；	Consent
3.ASA Ⅰ-Ⅱ级。	Risk Assessment
5. 有头部损伤史并伴有意识障碍者	Disease
4、其它原因造成心肌损伤；	Disease
3) 对本研究中所用药物过敏	Allergy Intolerance
1.年龄在18岁以上，华人；	Age
1.继发性肾小球疾病，如糖尿病肾病、紫癜性肾炎、狼疮性肾炎、高血压病肾损害等；	Disease
3、有三甲医院病理诊断明确	Diagnostic
(2)单眼或双眼有干眼综合征或如下症状：	Disease
1. 本试验开始前3月内曾参加过其他临床试验；	Enrollment in other studies
4)年龄18 ~ 60岁，	Age
（2）符合特发性黄斑裂孔诊断标准	Diagnostic
术前曾服用影响肌松药功效或神经肌肉传递功能药物的	Pharmaceutical Substance or Drug
2.行IVF/ICSI/PGS助孕，拟FET者；	Therapy or Surgery
⑧正参加其它临床试验的患者。	Enrollment in other studies
11.入选前十二个月内参加其他中药临床研究的患者。	Enrollment in other studies
3. 经过2次化疗，即将开始第3次化疗；	Therapy or Surgery
5.对治疗药物过敏者	Allergy Intolerance
（6）严重心肺疾患患者。	Disease
1.术前经胃镜活检证实的胃腺癌患者，	Diagnostic
（2）临床诊断为1型或2型糖尿病。	Diagnostic
3) 签署知情同意书	Consent
(11)因整形美容、矫正、治疗或外伤等原因进行蝶腭骨神经节区面部手术者；	Therapy or Surgery
① 符合退行性脊柱侧凸症的上述诊断标准。	Diagnostic
（3）有药物过敏史或属于过敏体质者。	Allergy Intolerance
2.  心脏移植、肺动脉血栓内膜剥离术；	Therapy or Surgery
2.ASA分级Ⅱ-Ⅳ级；	Risk Assessment
2. 根据最新NCCN指南具有化疗适应症者且计划采用EP化疗方案者；	Therapy or Surgery
4.已知或潜在的门脉高压，慢性黄疸，慢性肝硬化，腹水；	Disease
（6）未使用除人工泪液以外其他药物治疗，或使用人工泪液以外其他药物但已停药2周以上	Pharmaceutical Substance or Drug
(1)研究治疗开始前4周内，接受过其他任何研究治疗的患者；	Enrollment in other studies
③ 排除入组前使用抗精神病药物治疗者	Pharmaceutical Substance or Drug
③先天性生理缺陷或畸形所致的不孕或由生殖器官器质性病变(子宫肌瘤＞3cm、子宫腺肌症、垂体肿瘤) 引起的月经不调者。	Disease
6.生命体征异常者（收缩压&lt;90 mmHg或&gt;140 mmHg，舒张压&lt;50 mmHg或&gt;90 mmHg；心率&lt;50 bpm或&gt;100 bpm）；	Laboratory Examinations
1)试验前签署知情同意书、并对试验内容、过程及可能出现的不良反应充分了解；	Consent
5.同时参与另一项试验	Enrollment in other studies
3.临床认为明显自杀倾向；	Diagnostic
2.有能力进行交流沟通，充分理解并同意试验要求。	Consent
（3）严重认知障碍、严重听力障碍及其它导致无法交流；	Disease
15.近期参加临床实验者。	Enrollment in other studies
（4）拒绝签署知情同意书参加试验者。	Consent
（3）不典型哮喘。	Disease
2．低危手术	Therapy or Surgery
6. 血常规符合以下条件：白细胞计数≥3.5×109/L，中性粒细胞≥1.5×109/L，血小板计数≥100×109/L，血红蛋白≥90 g/L；	Laboratory Examinations
（4）抗结核治疗期间使用其他肝损药物；	Pharmaceutical Substance or Drug
4、签署知情同意书。	Consent
2. 符合慢性肾衰的西医诊断标准及中医证候诊断标准；	Diagnostic
6.目前或近期（30天内）在进行其他药物研究者；	Enrollment in other studies
6. 基线血常规和生化指标符合下列标准：	Laboratory Examinations
9)任一眼在筛选前3个月内曾眼内注射过皮质类固醇类药物（如曲安奈德），或在筛选前1个月内曾眼周注射过皮质类固醇类药物；	Pharmaceutical Substance or Drug
4）患者有精神病史；	Disease
注：在凝血酶原时间国际标准化比值（INR）≤1.5的前提下，允许以预防目的使用小剂量肝素（成人每日用量为0.6万~1.2万U）或小剂量阿司匹林（每日用量≤100mg）；	Pharmaceutical Substance or Drug
1、糖尿病的严重并发症（如无酮症酸中毒、无高渗性昏迷、糖尿病性尿毒症）	Disease
（4）筛选访视时收缩压≥180 mmHg和/或舒张压≥110 mmHg且经二周常规降压治疗血压仍高于170/100mmHg者。	Laboratory Examinations
（1）年龄2个月～10岁	Age
6.患者既往有眼部手术史	Therapy or Surgery
（3）术后常规应用氯吡格雷药物治疗。	Pharmaceutical Substance or Drug
9）3月内未使用过抗生素。	Pharmaceutical Substance or Drug
-经活检和MRI或超声内镜证实为局部晚期直肠癌（TNM分期：T3-4NxM0）；	Diagnostic
2．近半年内使用精神疾病类药物	Pharmaceutical Substance or Drug
1、年龄为：20-70岁	Age
9.近1个月参加其他临床研究者；	Enrollment in other studies
d、患者愿意接受本课题规定的方法治疗。	Therapy or Surgery
5. 明确诊断为恶性肿瘤患者；	Disease
④伴有心、肾、肺、内分泌、血液、代谢及胃肠道严重原发病者；或精神病患者。	Disease
（4）知情同意	Consent
10.其他不适宜参加本项目研究情况者。	Compliance with Protocol
11．在参加研究前2周内曾接受牙科手术。	Therapy or Surgery
⑦ 不签署知情同意书的患者。	Consent
（1）维持性透析小于3个月的患者	Therapy or Surgery
1） 目前正参与其他实验；	Enrollment in other studies
11)血清肌酐≤1.5倍正常上限值；	Laboratory Examinations
3）符合复发性阿弗他溃疡诊断标准，临床分型为轻型的患者；	Diagnostic
4)患者自愿行此手术。	Therapy or Surgery
6. 对抗结核药物过敏者。	Allergy Intolerance
11.尿常规提示尿蛋白≥ ++，或证实24小时尿蛋白量≥1.0 g；	Laboratory Examinations
⑦患者自愿参加本研究并签署知情同意书。	Consent
（1）合并意识障碍、吸入性肺炎等并发症；	Disease
4.同意接受根治性手术治疗的患者；	Therapy or Surgery
14.无人监护或不能按医嘱随访者；	Compliance with Protocol
（4）临床和/或病理证明肿瘤已侵袭到其他器官或组织；	Diagnostic
2 年  龄：15岁到70岁；	Age
9. 重要器官和骨髓功能符合以下要求：	Organ or Tissue Status
8.无其他主要脏器功能障碍；	Organ or Tissue Status
6、自愿参加本实验, 与有知情能力的患者或（和）监护人签署同意书。	Consent
1）符合 Surviving Sepsis Campaign Guidelines Committee 2012年发布的脓毒血症诊断标准的患者	Diagnostic
(3).既往有药物过敏史以及过敏体质者，特别是对喹诺酮类药物过敏，包括光敏反应以及过敏性皮炎；	Allergy Intolerance
7. 研究者要求出组。	Compliance with Protocol
16)血钾偏高者（血清钾&gt;5.3mmol/L）；	Laboratory Examinations
2.既往被确诊为各型抑郁障碍，或1年之内有重大精神创伤史	Disease
(5)有凝血障碍、血小板减少症等疾病者；	Disease
6）受者接受多米诺肝移植、边缘供肝等有缺陷的供体；	Therapy or Surgery
7)术中任何原因造成未完成预计手术程序；	Therapy or Surgery
（1）均为胃镜及病理确诊的门诊或住院食管癌患者或食管癌癌前病变；	Diagnostic
年龄≥70岁	Age
(4) 3个月内接受过促排卵治疗者;	Therapy or Surgery
2.ECOG PS评分为0-2分；	Risk Assessment
（3）接受安慰性治疗新生儿；	Therapy or Surgery
11)入组前30天内参与其他的临床研究。	Enrollment in other studies
12)中性粒细胞绝对值 ≥1,200/mm3(1.2×109/L)；	Laboratory Examinations
5.受者自愿参加本项研究，并签署知情同意书。	Consent
1）本人或其法定代理人签署《知情同意书》；	Consent
3、已知有中枢神经系统疾患或者符合DSM诊断标准的精神疾病；	Disease
（4）年龄18-70岁。	Age
（15）曾参加过西他沙星临床试验者；	Enrollment in other studies
14）同时参与其他临床研究者	Enrollment in other studies
③肩部肿瘤史；	Disease
（3）曾接受过其他耳鸣治疗者；	Therapy or Surgery
（4）对沙利度胺或泼尼松过敏者，曾有严重药物过敏史者；	Allergy Intolerance
1 被诊断有认知障碍，精神分裂，抑郁症患者；	Disease
5、拟经阴道分娩	Therapy or Surgery
1.需进行颌骨缺损修复并符合植骨手术指征的患者；	Therapy or Surgery
10)怀疑或确有吸毒、药物滥用、酗酒者；	Addictive Behavior
3.1-14岁患儿；	Age
f)治疗开始之前6周内或者研究过程中使用口服的异维A酸。	Pharmaceutical Substance or Drug
(10)其他原因引起的肝病：包括慢性酒精性肝炎、药物性肝炎、自身免疫性肝炎（抗核抗体滴度高于 l:160）、肝豆状核变性（Wilson氏病）及血色病；	Disease
10有吞咽困难或任何影响药物吸收的胃肠道疾病史；	Disease
3. BMI ≥ 24 kg/m2；	Risk Assessment
5.未接受过中枢神经系统放射治疗	Therapy or Surgery
（2） 2周内有疟疾患病史者；	Disease
16.已知对核苷酸/核苷类似物，包括阿德福韦酯或克来夫定过敏者；	Allergy Intolerance
- 近3周内未接受过其他药物治疗者；	Pharmaceutical Substance or Drug
1.患者及家属同意纳入并配合此项研究，在研究开始前提供书面知情同意。	Consent
（3）签署知情同意书。	Consent
（8）已知对试验药物过敏；	Allergy Intolerance
③呼吸频率&gt;20次/分或动脉血PaCO2&lt;32mmHg;	Laboratory Examinations
1.正在参加其它临床研究或在筛选访视前30天内正在接受任何其他研究治疗的患者；	Enrollment in other studies
4.   ASAⅠ~Ⅱ级；	Risk Assessment
④既往无胃肠道手术史，无新辅助放化疗史	Therapy or Surgery
1.特异性过敏特质及对治疗用药不耐受者；	Allergy Intolerance
（5）KPS评分≥60分；	Risk Assessment
（2）不符合慢性肾衰诊断标准；	Diagnostic
（2）无法依从研究方案或研究程序，不能坚持完成2年随访复查的患者；	Compliance with Protocol
2、不可逆脑损伤或可预测神经功能预后差；	Disease
5.急诊手术围术期Hb可能＜100g/L。	Therapy or Surgery
2.合并有心脑血管、肝、肾和造血系统等严重危及生命的原发性疾病；	Disease
7、依从性差的患者；	Compliance with Protocol
7. 有过敏体质和已知或怀疑对任何研究用药物过敏的患者；	Allergy Intolerance
7）3个月内未使用激素及其他免疫抑制剂。	Pharmaceutical Substance or Drug
3)心房颤动等慢性心律失常	Disease
1. 对环戊通或麻醉药有过敏或不耐受；	Allergy Intolerance
(1)年龄≥80岁；	Age
5.有精神病史、心理或智力障碍。	Disease
2) 不易配合患者；	Compliance with Protocol
过敏者	Allergy Intolerance
①同意参加本临床试验并签署书面知情同意书；	Consent
5)明确诊断的心脏或血管疾病；	Disease
6. 合并核型异常;	Laboratory Examinations
(3)酗酒或药物滥用者；	Addictive Behavior
13.诊断为艾滋病毒/艾滋病或肝脏疾病的患者，	Disease
(5) 预计生存期大于2年；	Life Expectancy
1、曾经服用过胺碘酮者；	Pharmaceutical Substance or Drug
8) 4周内使用过同类中药治疗	Pharmaceutical Substance or Drug
(11)年龄在18岁以下或75岁以上者；	Age
1)近一月内服糖皮质激素和/或免疫抑制剂类药物、及维甲酸类药物或二周内外用糖皮质激素制剂、钙调磷酸酶抑制剂、维甲酸类药物及维生素D3衍生制剂；	Pharmaceutical Substance or Drug
⑨近3月参加其他临床实验者；	Enrollment in other studies
2）1年内曾有酒药依赖或急性中毒的患者；	Addictive Behavior
b. 在麻醉医生做出评估后，患儿同意接受经鼻使用右美托咪定2mcg/kg。	Pharmaceutical Substance or Drug
④ 患者有恶性肿瘤病史，或术前检查发现合并其它恶性肿瘤。	Disease
（2）临床上诊断为甲状腺相关眼病的患者	Disease
1、符合CFS纳入标准。	Diagnostic
② 鼻咽癌根治性放疗后残留的患者；	Therapy or Surgery
1. 经西医临床诊断证实为良性前列腺增生症；	Diagnostic
2对丙泊酚或瑞芬太尼过敏的患者；	Allergy Intolerance
(1)受试者存在心脏、肝、肾、胃肠系统、呼吸系统、神经系统、造血功能、内分泌功能异常或其他研究者判断为有临床意义的异常。	Organ or Tissue Status
3）麻醉史，目前正在接受药物治疗而影响麻醉剂量。	Therapy or Surgery
3．卵巢早衰患者;高泌乳素血症，卵巢肿瘤；子宫畸形（双子宫，纵膈子宫等）；复发性流产史（3或3次以上的自然流产）	Disease
2、经病理组织学或细胞学检查确诊为SCLC；	Diagnostic
(5)无主要脏器疾病史。	Disease
(2)必须已有或能够得到组织样本临床常规基因（如EGFR,ALK,ROS1等）检测结果；	Laboratory Examinations
13. 血肌酐＜正常上界1.5倍	Laboratory Examinations
（4）由银汞合金充填体或其他刺激物引起的苔藓样反应者；	Allergy Intolerance
1.年龄40-70岁；	Age
（12）3个月内参加过其他临床试验。	Enrollment in other studies
(5)近6个月来未接受任何抗病毒治疗；	Therapy or Surgery
（6）临床症状、体征及腹部CT提示明确的胃潴留；	Diagnostic
4.病态窦房结综合征或窦房传导阻滞；	Disease
⑴ 经肾活检及临床检查确诊为原发性膜性肾病；	Disease
（7）近一年内接受减重手术；	Therapy or Surgery
3.经临床诊断证实为良性前列腺增生；	Disease
5.6.有中枢神经系统疾病史；	Disease
6中性粒细胞＞1.5×109/L，血小板＞100×109/L，血红蛋白＞9.0g/dl；胆红素 正常或 &lt; 1.5 × ULN；AST (SGOT)、ALT (SGPT) &lt; 2.5 ×ULN (如果肝转移则&lt; 5 ×ULN)；血清肌酐&lt; 1.5 ×ULN；	Laboratory Examinations
b)任何实验室检查结果存在具有临床意义的异常情况者；	Laboratory Examinations
8.入组前一个月接受过大剂量激素或长期接受激素治疗者；	Pharmaceutical Substance or Drug
8. 酒精和药物滥用者；	Addictive Behavior
5.术前接受全合一肠外营养支持3天以上	Therapy or Surgery
5. 签署知情同意书者。	Consent
（1）手术确诊为卵巢子宫内膜异位囊肿（单侧或双侧），术后子宫内膜异位囊肿复发和未复发者；	Diagnostic
非甾体类抗炎药持续使用4周	Pharmaceutical Substance or Drug
（3）严重肝肾功能不全者；	Organ or Tissue Status
1）不同意参加本试验研究的患者；	Consent
7)经CTA、MRA或DSA检查，明确诊断为膝下血管狭窄或闭塞病变，包括胫腓干在内的膝下流入道动脉有单发/多发≥70%狭窄（diameter stenosis, DS），需要且适合通过PTA手术进行治疗；	Diagnostic
3. 接受头孢哌酮/舒巴坦药物治疗或预防感染	Pharmaceutical Substance or Drug
2.年龄:18—60岁;	Age
5.过敏体质者。	Allergy Intolerance
3.自愿签署知情同意书、接受临床试验者；	Consent
2.组织学证实的复发难治性甲状腺癌，包括WHO 2016定义的如下类型：	Diagnostic
1、急性早幼粒细胞白血病（APL）；	Disease
2. X线片和 CT 证实为肱骨中上1/3骨折	Diagnostic
4.符合瘀血阻络证辨证标准；	Diagnostic
1.既往有明显重要脏器和内分泌系统疾病；	Disease
3．符合中医阴虚阳亢辨证标准的患者；	Diagnostic
--过敏体质者，如对两种或以上药物或食物有过敏史者，或已知对本药组分有过敏者	Allergy Intolerance
②正在服用抗焦虑或抗抑郁药物；	Pharmaceutical Substance or Drug
4. 病变累及小脑，且无明显脑水肿。	Disease
（6）过敏体质者；	Allergy Intolerance
5. 不在手术所在移植中心随访者。	Compliance with Protocol
5. 过去1个月内使用过抗生素，并持续3天或以上；	Pharmaceutical Substance or Drug
（4）曾接受过放疗或与本次试验所用诱导化疗方案不一致的化疗；	Therapy or Surgery
3.转移性肾细胞癌，具有至少一个RECIST 1.1标准或骨转移病灶MDA标准可评价的转移病灶，且符合以下入组条件：	Diagnostic
1)受试者自愿加入本研究，并签署知情同意书	Consent
④能理解和签署知情同意书者。	Consent
⑤ 空腹血糖（FPG）&lt;126mg/dL（7mmol/L）和/或餐后2小时血糖（2h PPG）&lt;200mg/dL（11.1mmol/L）	Laboratory Examinations
- 合并叉韧带损伤、关节内外翻畸形等膝关节软组织不稳或不平衡影响活动评分者；	Disease
6. 预测生存期大于3个月。	Life Expectancy
尿检结果异常的正常儿童	Laboratory Examinations
（4）知情同意者。	Consent
3.年龄45~60岁；	Age
4）最近3个月内参加过临床试验；	Enrollment in other studies
6. 可较好地配合检查与治疗等操作。	Compliance with Protocol
3.年龄18-70岁。	Age
3.治疗前进行头部CT检查，排除有脑出血的病人	Diagnostic
7)WBC﹥10000×109/L，尿液常规检测异常	Laboratory Examinations
2.现在或以前（在6个月内）采用含肠促胰岛素治疗，如dpp-4抑制剂和/或glp-1类似物	Pharmaceutical Substance or Drug
（8）因各种原因不能完成治疗方案，入组后三月内失随。	Compliance with Protocol
(3)预计住ICU时间≥24小时	Therapy or Surgery
符合“2005AASM失眠诊断标准”的慢性失眠患者；	Diagnostic
7.病人目前或最近的3年内酗酒或滥用违禁药物。	Addictive Behavior
7.严重心律失常者（快速房颤、房扑、阵发性室速、窦性心动过缓（心率﹤55次/分钟），完全性左束支传导阻滞）。	Disease
(5)1月内参加过其他药物临床试验者。	Enrollment in other studies
3、预期寿命&gt;6个月；	Life Expectancy
②  体征：经前列腺指检（DRE）发现可疑结节；	Disease
4)评估肾小球滤过率(eGFR)≥30ml/min（Scr-EPI公式）	Laboratory Examinations
(3)有心脏病病史（如心源性休克、房室传导阻滞等），或呼吸系统疾病病史，或体位性低血压史，或晕针或晕血史者；	Disease
2. 同意参加本研究并签署知情同意书	Consent
1) 新诊断的MPA、WG、RLV（肾脏局限性血管炎）患者（参照1994 Chapel Hill定义）	Diagnostic
3. 患者签署知情同意书	Consent
2.sepsis或septic shock患者（符合sepsis3.0的诊断标准）	Diagnostic
受试者双方的充分知情同意，理解本试验目的、风险和利益	Consent
2、经检查证实由脑肿瘤、脑外伤，脑寄生虫病，代谢障碍，风湿性心脏病、冠心病及其它心脏病合并房颤引起脑栓塞者；	Disease
4）有恶性肿瘤史者；	Disease
17.已知对阿德福韦酯或/和拉米夫定耐药者；	Allergy Intolerance
8)在服用研究药物前三个月内献血或大量失血（&gt; 450 mL）。	Enrollment in other studies
未进行体温干预下，初次测量核心体温（肛温）&gt; 35.5°C；	Laboratory Examinations
③病灶最大径＞20mm的早期乳腺癌病例；	Diagnostic
1.房颤；	Disease
1)5-90岁，男女不限。	Age
d)病理提示有卫星灶或子灶；	Disease
6.未取得知情同意。	Consent
1. 符合中风病中经络、脑梗死诊断标准；	Diagnostic
c)排除近半年内全身或局部使生物制剂的患者	Pharmaceutical Substance or Drug
(1) 年龄 &gt; 18 岁；	Age
8.在18个月内计划做移植的患者。	Therapy or Surgery
（5）既往有异常手术麻醉恢复史；	Therapy or Surgery
1.ICU住院时间&lt;24小时	Therapy or Surgery
3、年龄≥18岁；	Age
3）签署知情同意书。	Consent
影像学显示重度腰椎管狭窄症；	Diagnostic
③未经超声小探头探查的病例；	Laboratory Examinations
5.肝功能（谷丙转氨酶、谷草转氨酶≤2.5倍正常值上限）	Organ or Tissue Status
1.1以“急性肾损伤/急性肾损害/急性肾衰竭/急性肾功能不全/急性肾功能衰竭/急性肾功能损伤/急性肾衰（含急性肾的所有住院病历”入院；院前即发生AKI（社区AKI）	Organ or Tissue Status
（15）筛选前3个月接受过其他研究药物者；	Pharmaceutical Substance or Drug
3）愿意签署知情同意	Consent
1.年龄大于18岁，小于70岁。	Age
(12)乙肝检查提示e抗原阳性者；	Diagnostic
2.中医辨证属于虚哮证。	Diagnostic
4) 过去5年内用屋尘螨提取物或其他过敏原进行过脱敏治疗者；	Allergy Intolerance
2.严重过敏体质者，尤其是细胞因子IL-2过敏患者；	Allergy Intolerance
3 入组时年龄为0-12月龄*；	Age
（7）CA125&lt;100U/ml。	Laboratory Examinations
（4）初始直肠超声或MRI检查发现可疑结节	Disease
2)接受膝关节手术治疗	Therapy or Surgery
（2）于天津中医药大学第一附属医院腹膜透析中心行腹膜透析管植入术的患者	Therapy or Surgery
1）自愿参加实验，并签署知情同意书；	Consent
6.有自杀计划或行为者。	Disease
（9）已参加其他临床研究。	Enrollment in other studies
1)试验前3个月每日吸烟量多于5支者；	Smoking Status
4. 单胎分娩；	Therapy or Surgery
(5)受试者须有意愿且能配合完整的术后追踪要求。	Compliance with Protocol
2） 性别不限，年龄18-50岁；	Age
6签署知情同意书。	Consent
③预计生存期＞6个月；年龄18～80 岁；	Age
6．经本中心病理科会诊有明确上皮源性恶性肿瘤的病理学类型；	Diagnostic
- 签署知情同意书者	Consent
4. 对肾上腺素或利多卡因过敏。	Allergy Intolerance
2.尿液百草枯半定量实验阳性。	Laboratory Examinations
8. 依从性差的患者；	Compliance with Protocol
5.B超、CT或穿刺活检提示颈侧肿大淋巴结者。	Diagnostic
（4）年龄≥40岁、≤80岁；	Age
6，既往接受过经皮冠状动脉腔内成形术或冠状动脉搭桥术治疗的患者；	Therapy or Surgery
4.经询问，有吸毒史或药物滥用史者。	Addictive Behavior
1）年龄≥18周岁	Age
4.对方案涉及到的任何一个药物存在过敏	Allergy Intolerance
4)3个月内有脑手术史。	Therapy or Surgery
（6） 平均每天吸烟大于5支；	Smoking Status
① 既往有器官衰竭（既往医院诊断有心衰、呼衰、肝衰、肾衰）；	Disease
①已确诊为糖尿病及其他重度代谢性疾病的患者。	Disease
（3）签署书面知情同意。	Consent
2.ASA 分级 I 或 II 级；	Risk Assessment
② 年龄≧40岁；	Age
5)既往消化道手术史，既往大型手术史	Therapy or Surgery
11）已知药物或酒精依赖；	Addictive Behavior
4)有其他药物或生物制剂过敏史。	Allergy Intolerance
2）放射学检查肺部有病灶。	Diagnostic
（5）预计手术时间小于150min者	Therapy or Surgery
1.对亚胺培南/西司他丁或美罗培南过敏的患者。	Allergy Intolerance
4.同意并签署知情同意书。	Consent
6.伴有冠心病、充血性心力衰竭、严重主动脉瓣狭窄、室性心律不齐、严重高血压等心脑血管疾病及重症患者。	Disease
⑦体重指数小于18.5或大于等于24者。	Risk Assessment
（5）已知对治疗药物过敏者。	Allergy Intolerance
患者依从性差、意愿发生改变，退出实验者；	Compliance with Protocol
13) 无论任何已知的情况，预期寿命 ≤ 2年的患者	Life Expectancy
8. 超声心动图检查无结构性心脏疾病，室壁动度无异常。	Disease
③对研究意义有正确认识，对研究人员的观察和评价有良好的依从性。	Compliance with Protocol
5、对本研究所用药物过敏者。	Allergy Intolerance
2)年龄18-65岁；	Age
（2）合并使用影响糖代谢的药物如糖皮质激素、性激素等；	Pharmaceutical Substance or Drug
4）预计手术时间＜2h；	Therapy or Surgery
（5）2周内未使用激素、茶碱类药物或β2受体激动剂。	Pharmaceutical Substance or Drug
⑤重度昏迷者：GCS评分≤8分；	Risk Assessment
1、年龄≥16岁的患者	Age
（4） 自愿签署知情同意书者。	Consent
*未行手术治疗的患者；	Therapy or Surgery
（5）不接受随访	Compliance with Protocol
(4) 预计生存期≥6个月；	Life Expectancy
1.未经病理学确诊的患者；	Diagnostic
5)实验室化验结果明显异常。例如：AST和ALT＞正常值2倍；WBC＜2.0x109/L；Hgb＜7.0g/dl；	Laboratory Examinations
3.术中或术后组织病理学证实为 R0 切除的非小细胞肺癌（NSCLC）；	Diagnostic
3、年龄18～65周岁；	Age
4.有以下实验室检测异常：	Laboratory Examinations
3)2型糖尿病患者，符合WHO1999年诊断标准。	Diagnostic
（6）对营养品不耐受的。	Allergy Intolerance
5)术前MoCA检查证实存在认知功能障碍者；	Diagnostic
5. 意识清醒,签署书面知情同意书。	Consent
（6）无严重心、肝、肾及血液系统等重要脏器疾病；	Disease
3.参与本研究前2周内，未使用减少尿酸代谢或排泄的药物者；	Pharmaceutical Substance or Drug
③ 腰围：男性&gt;85CM，女性&gt;80CM；	Laboratory Examinations
3. 治疗前4周内采用了或正在采用其他试验性药物治疗；	Enrollment in other studies
（1）年龄18-80岁；	Age
d）有提供知情同意的能力	Consent
(2)已接受其他相关治疗,可能影响到本研究的观测指标者。	Therapy or Surgery
2、经病理组织学或细胞学等检查确诊为肺癌鳞癌（不包括腺鳞癌）；	Diagnostic
NDRI类抗抑郁药（如安非他酮等）；	Pharmaceutical Substance or Drug
2 自愿退出试验	Compliance with Protocol
1).有以下疾病者：骨髓、肺脏、肝脏、肾脏等移植病史，遗传代谢性疾病等。	Disease
11.近3个月内接受其他研究药物者。	Pharmaceutical Substance or Drug
3、年龄在35~75岁。	Age
（4）对试验药物过敏者；	Allergy Intolerance
13) 无法签署知情同意的患者；	Consent
①符合再障西医诊断标准中的SAA-I和SAA-Ⅱ；	Diagnostic
13患者自愿参加并签署知情同意书,并遵循试验治疗方案和访视计划。	Consent
1.年龄为30-70岁	Age
2.血肌酐&gt; 1.7 mg/dL or GFR &lt; 40 ml/min；	Laboratory Examinations
10）入组前3个月内参加过其他药物的临床试验；	Enrollment in other studies
6)长期酗酒史者；	Addictive Behavior
5.预期寿命少于6个月	Life Expectancy
（9）胆固醇是超过或等于6.22毫摩尔/ L，或低密度脂蛋白的是大于或等于4.14 mmol / L	Laboratory Examinations
2.肿瘤侵犯胆道致胆道梗阻	Disease
(3)对TXA过敏者；	Allergy Intolerance
5)有吞咽困难或任何影响药物吸收的胃肠道疾病史；	Disease
（6）精神状况不允许	Disease
4.VAS评分&gt;50	Risk Assessment
④已知对该类药物过敏及严重过敏体质者。	Allergy Intolerance
2）单侧手臂截肢	Therapy or Surgery
（2）合并严重的其他器质性病变包括恶性肿瘤、结核、骨折、骨髓炎等；	Disease
1.符合ISSVA诊断标准的葡萄酒色斑患者	Diagnostic
（5）签署知情同意书	Consent
6)或在入选本试验前1个月内使用过其他试验性药物者；	Enrollment in other studies
5）经病理学诊断，患有除AML之外的其他原发性肿瘤；	Disease
（4）签署知情同意书；	Consent
（3）入组前全身情况或肝脏功能允许实施肝切除术；	Therapy or Surgery
2.  所有受试者均为孤立型，不伴有其它系统疾病的咖啡斑患者。	Disease
⑧受试者合并使用影响糖代谢的药物，如糖皮质激素、甲状腺素、噻嗪类利尿剂等	Pharmaceutical Substance or Drug
2.急诊手术,	Therapy or Surgery
4.术前Child-Pugh评分：A级或B级；	Risk Assessment
⑤在治疗期间服用其他药物等影响疗效和判断者（应急处理除外）。	Pharmaceutical Substance or Drug
（5） 签署书面知情同意书	Consent
2）凝血功能PT延长不超过2s；	Organ or Tissue Status
③符合中医脾虚湿郁及阴虚热毒的辨证标准；	Diagnostic
8.经B超诊断有前置胎盘情况；	Diagnostic
5、使用伏立康唑前72小时内用过氟康唑治疗者。	Pharmaceutical Substance or Drug
3）接受其他化疗方案（非卡培他滨单药/联合奥沙利铂化疗）；	Therapy or Surgery
1. 肺功能差不能耐受单肺通气的患者	Organ or Tissue Status
1.已进行过治疗，如眼底激光，抗VEGF治疗等。	Therapy or Surgery
3)疾病进展可能导致脏器功能衰竭甚至死亡；	Disease
1、难以诊断的胸膜疾病；	Disease
④Child评分异常，筛选时大于等于7。	Risk Assessment
③透析不充分，Kt/V ＜1.20；	Therapy or Surgery
③符合中医心肾不交型失眠的诊断标准	Diagnostic
MMSE分数≤26分；	Risk Assessment
签署之情同意书	Consent
5. 不酗酒；	Addictive Behavior
1.完成正畸治疗的患者	Therapy or Surgery
2、正常对照组（即胃无息肉组）：内镜下未发现息肉。	Disease
2.产后6-8周；	Therapy or Surgery
4.裂隙灯检查发现睑缘有如下改变之一：	Laboratory Examinations
2.失能残障病人,同时具有视觉和听觉残疾的病人	Disease
1、择期行腹腔镜手术的妇科患者	Therapy or Surgery
① 年龄小于18岁，大于70岁。	Age
3)血尿酸=7-9mg/dl（420-540μmol/L）；	Laboratory Examinations
3. 愿意签署知情同意书;	Consent
5、神经系统疾病史; 药物成瘾及酗酒;	Disease
1、符合WHO冠心病诊断标准；	Diagnostic
1. 2 型糖尿病患者。	Disease
9)乙型肝炎表面抗原检测阳性或丙型肝炎检测阳性者；	Laboratory Examinations
椎管内麻醉失败而改用全身麻醉的患者。	Therapy or Surgery
(8)能与研究者良好沟通，遵从整个研究的要求。	Compliance with Protocol
2.无法定期随访者	Compliance with Protocol
（3）过去4周内服用催眠或镇静药、精神类药物	Pharmaceutical Substance or Drug
2) Karnofsky评分≥80分；	Risk Assessment
2.年龄15～65岁；	Age
4.筛选前5年内临床明确诊断为恶性肿瘤并接受治疗	Diagnostic
4、术中出现意外情况或手术时间明显延长者；	Therapy or Surgery
